condition,text,perplexity,mean_entropy,mean_surprisal,mean_word_entropy,mean_word_surprisal,n_tokens,n_words
anne_frank,"Luckily, Keesing took the joke the right way.",65.20318603515625,6.5420616756786,6.026870594282789,5.851567645867665,5.539501612266681,11,8
anne_frank,"He read the poem to the class, adding his own comments, and to several other classes as well.",38.48996353149414,6.572034299373627,5.266409426218505,6.679794179068671,5.333382588003191,20,18
anne_frank,Since then I’ve been allowed to talk and haven’t been assigned any extra homework.,131.14425659179688,5.694729721546173,7.03446099397077,6.225307145289013,7.06600566423401,20,14
anne_frank,"On the contrary, Keesing’s always i making jokes these days.",418.2861328125,7.3731050454080105,8.708340748481405,7.16143961250782,7.952397035653145,16,10
anne_frank,"Yours, Anne Dearest Kitty, It’s sweltering.",994.2611694335938,7.783391593893369,9.957462080438999,7.990006230771542,9.828877400603961,15,6
anne_frank,"Everyone is huffing and puffing, and in this heat I have to walk everywhere.",25.086984634399414,5.826325700100925,4.648867330669842,6.326839076089008,5.380287304829699,18,14
anne_frank,"Only now do I realize how pleasant a streetcar is, but we Jews are no longer allowed to make use of this luxury; our own two feet are good enough for us.",69.6923828125,6.33586906006231,6.122927974769263,6.356425687903538,6.180858303701157,34,32
anne_frank,Yesterday at lunchtime I had an appointment with the dentist on Jan Luykenstraat.,98.46984100341797,5.956012460920546,6.621609290832791,6.112542720941397,6.628749351800399,18,13
anne_frank,It’s a long way from our school on Stadstimmertuinen.,734.03662109375,7.179272076662849,9.51969075637125,7.542202128304376,7.630611221807342,17,9
anne_frank,That afternoon I nearly fell asleep at my desk.,30.357410430908203,5.249230914645725,4.923976234515788,5.249230914645725,4.923976234515788,9,9
anne_frank,"Fortunately, people automatically offer you something to drink.",99.42156219482422,7.0651636653476295,6.635487208161632,6.9232500195503235,6.736684172452167,9,8
anne_frank,The dental assistant is really kind.,409.5859375,7.934732735157013,8.678020746197213,7.934732735157013,8.678020746197213,6,6
anne_frank,The only mode of transportation left to us is the ferry.,29.85141944885254,7.475897268815474,4.899727089079121,7.475897268815474,4.899727089079121,11,11
anne_frank,The ferryman at Josef Israelkade took us across when we asked him to.,316.4154968261719,6.826959469739129,8.305674497144109,6.368191419503628,8.088505143555814,17,13
anne_frank,It’s not the fault of the Dutch that we Jews are having such a bad time.,67.49890899658203,7.186077212032519,6.076791207851236,6.982121832668781,5.30566338188239,19,16
anne_frank,I wish I didn’t have to go to school.,95.87369537353516,5.629465046338737,6.582946885811619,6.0133492757255835,5.159341715105146,12,9
anne_frank,"My bike was stolen during Easter vacation, and Father gave Mother’s bike to some Christian friends for safekeeping.",168.0269012451172,6.334857028463612,7.39252831770536,6.477088703049554,7.640579555373037,23,18
anne_frank,Thank goodness summer vacation is almost here; one more week and our torment will be over.,148.2814483642578,5.96437320989721,7.212188403882501,5.9745776653289795,7.122341090829737,17,16
anne_frank,Something unexpected happened yesterday morning.,112.80561065673828,5.921705150604248,6.8176939716114315,5.921705150604248,6.8176939716114315,5,5
anne_frank,"As I was passing the bicycle racks, I heard my name being called.",31.392108917236328,6.777980804443359,4.972330128754421,6.883572468390832,5.221104482648477,14,13
anne_frank,I turned around and there was the nice boy I’d met the evening before at my friend Wilma’s.,100.27178955078125,5.642526812553406,6.647509271537205,5.7828954736391704,6.497163744038776,25,18
anne_frank,He’s Wilma’s second cousin.,204.3821563720703,7.781468087976629,7.67511855469576,7.874162256717682,6.684746271285111,11,4
anne_frank,"I used to think Wilma was nice, which she is, but all she ever talks about is boys, and that gets to be a bore.",31.660762786865234,5.401444407372639,4.984623285601581,5.465836335420608,5.265101427736995,29,25
anne_frank,"He came toward me, somewhat shyly, and introduced himself as Hello Silberberg.",82.94981384277344,5.7134564904605645,6.374165441954268,6.037905785772536,7.4246560373334916,17,12
anne_frank,"I was a little surprised and wasn’t sure what he wanted, but it didn’t take me long to find out.",22.71514892578125,4.679093429646282,4.505541595956164,5.163982171670068,3.952434318263098,27,20
anne_frank,He asked if I would allow him to accompany me to school.,21.136125564575195,5.737321764230728,4.4016392192611145,5.737321764230728,4.4016392192611145,12,12
anne_frank,"“As long as you’re headed that way, I’ll go with you,” I said.",88.56527709960938,5.784378932714462,6.468650805637971,5.055868151096197,5.024497751736347,25,13
anne_frank,And so we walked together.,109.31643676757812,6.794899749755859,6.772366599703285,6.794899749755859,6.772366599703285,5,5
anne_frank,Hello is sixteen and good at telling all kinds of funny stories.,80.28543090820312,5.731905087207754,6.327065947152704,5.731905087207754,6.327065947152704,12,12
anne_frank,"He was waiting for me again this morning, and I expect he will be from now on.",27.777494430541992,5.640074749787648,4.795844240550502,5.668705673778758,4.946878289059342,18,17
anne_frank,"Anne Dearest Kitty, Until today I honestly couldn’t find the time to write you.",238.40408325195312,6.319647867330595,7.897239807581009,6.452364471308621,6.858088537064861,19,14
anne_frank,"I was with friends all day Thursday, we had company on Friday, and that’s how it went until today.",82.22242736816406,5.746661712725957,6.360973449290472,5.834728240966797,5.880941781145227,24,19
anne_frank,"Hello and I have gotten to know each other very well this past week, and he’s told me a lot about his life.",19.352783203125,4.811038451062308,4.274460383352288,4.78577549431635,3.3657020020274073,27,23
anne_frank,He comes from Gelsenkirchen and is living with his grandparents.,20.6651668548584,4.295748091701951,4.3691289362011005,4.990154379159212,5.118361865428939,14,10
anne_frank,"His parents are in Belgium, but there’s no way he can get there.",69.87286376953125,6.598260304507087,6.1263827819941366,6.982343228963705,5.321988343389832,17,13
anne_frank,Hello used to have a girlfriend named Ursula.,42.507347106933594,6.97394253147973,5.4096403023179285,7.371945850551128,5.92124209435244,9,8
anne_frank,I know her too.,151.00341796875,7.063124656677246,7.238437294007367,7.063124656677246,7.238437294007367,4,4
anne_frank,She’s perfectly sweet and perfectly boring.,541.07666015625,8.150278356340197,9.079687172795191,8.085577885309855,7.564334292439134,9,6
anne_frank,"Ever since he met me, Hello has realized that he’s been falling asleep at Ursul’s side.",235.20306396484375,5.424594700336456,7.877721093541041,6.047698211669922,7.467385891944826,24,16
anne_frank,So I’m kind of a pep tonic.,377.7462463378906,6.178888569275538,8.561123158133485,6.5344895379883905,6.975098970369599,12,7
anne_frank,You never know what you’re good for!,281.45556640625,4.961547410488128,8.135909763550355,5.142813205718994,5.1921278635669506,10,7
anne_frank,Jacque spent Saturday night here.,417.9637451171875,7.270874102910359,8.707233606480406,6.574650287628174,8.102931130410942,6,5
anne_frank,"Sunday afternoon she was at Hanneli’s, and I was bored stiff.",403.5213317871094,6.8758092627805825,8.656495233410704,7.002847507402495,8.020709039347814,17,11
anne_frank,"Hello was supposed to come over that evening, but he called around six.",44.91328048706055,5.373799549415708,5.489069831666454,5.440396276517556,5.768978908598279,14,13
anne_frank,"I answered the phone, and he said, “This is Helmuth Silberberg.",89.5839614868164,5.983343256844415,6.485147468173754,6.491933555314035,7.033573281683444,18,11
anne_frank,"May I please speak to Anne?” “Oh, Hello.",333.7257080078125,6.445470060620989,8.382517517711097,6.817312449216843,7.616204964983574,14,8
anne_frank,"This is Anne.” “Oh, hi, Anne.",205.72032165527344,6.3122101196875935,7.684531228006049,6.634659290313721,7.450466304038419,13,6
anne_frank,"How are you?” “ “Fine, thanks.” “I just wanted to say I’m sorry but I can’t come tonight, though I would like to have a word with you.",35.08417510986328,4.797865125727146,5.132744833255176,4.946260396923337,4.336820065832194,47,28
anne_frank,"Is it all right if I come by and pick you up in about ten minutes “Yes, that’s fine.",73.39686584472656,5.105498821735382,6.197644485574702,5.1497770014562105,5.642727420378238,25,19
anne_frank,"Bye-bye!” “Okay, I’ll be right over.",262.8086853027344,6.02418613102701,8.037865038370235,4.6063212269828435,7.300041524018927,18,6
anne_frank,"Bye-bye!” I hung up, quickly changed my clothes and fixed my hair.",93.84388732910156,6.336188818279066,6.552190613706128,5.661455716405595,5.6897916078772015,19,12
anne_frank,I was so nervous I leaned out the window to watch for him.,34.814876556396484,5.938498166891245,5.121631816150124,5.938498166891245,5.121631816150124,13,13
anne_frank,He finally showed up.,56.0190315246582,6.7800053358078,5.807845315676046,6.7800053358078,5.807845315676046,4,4
anne_frank,"Miracle of miracles, I didn’t rush down the stairs, but waited quietly until he rang the bell.",108.90676879882812,5.968702183550467,6.766907206204236,5.8351207838174615,5.968541416499563,23,17
anne_frank,"I went down to open the door, and he got right to the point.",23.091869354248047,5.868908548355103,4.529313069456052,5.91728949546814,4.697637855491798,15,14
anne_frank,"“Anne, my grandmother thinks you’re too young for me to be seeing you on a regular basis.",125.82184600830078,6.447651403753654,6.975232084676554,5.928410631768844,5.381225207409079,23,17
anne_frank,"She says I should be going to the Lowenbachs’, but you probably know that I’m not going out with Ursul anymore.” “No, I didn’t know.",86.78524017333984,5.724434171887961,6.439375019069313,5.907966835881982,6.423044006638346,44,25
anne_frank,"Did you two have a fight?” “No, nothing like that.",75.067626953125,5.889215253293514,6.230118339947743,6.147853833436966,5.3440103395617164,16,10
anne_frank,"I told Ursul that we weren’t suited to each other and so it was better for us not to go together anymore, but that she was welcome at my house and I hoped I would be welcome at hers.",47.479461669921875,4.888767269577577,5.569161667209844,4.96713336768787,5.001565737891154,44,39
anne_frank,"Actually, I thought Ursul was hanging around with another boy, and I treated her as if she were.",45.722198486328125,5.6450995944795155,5.514820646594735,5.548003282811907,5.81943659220017,21,18
anne_frank,But that wasn’t true.,315.10302734375,5.716586986290557,8.299337338426808,6.155444884905592,6.111773135546577,7,4
anne_frank,"And then my uncle said I should apologize to her, but of course I didn’t feel like it, and that’s why I broke up with her.",32.11800765991211,4.674223826527047,5.005244595784634,4.767545738575371,4.483625934286379,34,26
anne_frank,But that was just one of the reasons.,14.105862617492676,6.73600161075592,3.818222937179912,6.73600161075592,3.818222937179912,8,8
anne_frank,"“Now my grandmother wants me to see Ursul and not you, but I don’t agree and I’m not going to.",94.25086212158203,5.7101758661990365,6.558431274673553,5.927197086182423,5.922625515635726,30,20
anne_frank,"Sometimes old people have really old-fashioned ideas, but that doesn’t mean I have to go along with them.",37.12753677368164,5.472478872494928,5.214336994594405,5.821019803249294,4.789370807506429,24,18
anne_frank,"I need my grandparents, but in a certain sense they need me too.",35.633697509765625,5.715198670114789,5.155170964352762,5.741921608264629,5.214121379167013,14,13
anne_frank,From now on I’ll be free on Wednesday evenings.,313.0379943847656,6.435576876004537,8.289955507312522,6.441079563564724,7.059833749450516,12,9
anne_frank,"You see, my grandparents made me sign up for a wood-carving class, but actually I go to a club organized by the Zionists.",47.16372299194336,6.053066093346168,5.559604802110441,6.349274907423102,6.102936089825018,29,23
anne_frank,"My grandparents don’t want me to go, because they’re anti- Zionists.",94.98908233642578,5.116126039065421,6.5696579511545465,5.550587758167901,6.078716996642767,20,11
anne_frank,"I’m not a fanatic Zionist, but it interests me.",312.42584228515625,6.621525764465332,8.287367782690021,6.2212868531545,8.090964484010334,13,9
anne_frank,"Anyway, it’s been such a mess lately that I’m planning to quit.",59.58027648925781,5.469411834290153,5.896674295762685,5.080597802996635,4.983491314217515,19,12
anne_frank,So next Wednesday will be my last meeting.,68.220947265625,5.5409484803676605,6.0921432548109316,5.5409484803676605,6.0921432548109316,8,8
anne_frank,"That means I can see you Wednesday evening, Saturday afternoon, Saturday evening, Sunday afternoon and maybe even more.” “But if your grandparents don’t want you to, you?",73.82473754882812,5.502643921722968,6.206031788859373,5.581762354418543,5.85959729061313,39,27
anne_frank,"shouldn’t go behind their backs.” “All’s fair in love and war.” Just then we passed Blankevoort’s Bookstore and there was Peter Schiff with two other boys; it was the first time he’d said hello to me in ages, and it really made me feel good.",68.26025390625,6.179799021739099,6.092972040918916,6.228166859799591,5.686360293564746,72,45
anne_frank,Monday evening Hello came over to meet Father and Mother.,374.0685119628906,6.153926706314087,8.547138769173909,6.153926706314087,8.547138769173909,10,10
anne_frank,"I had bought a cake and some candy, and we had tea and cookies, the works, but neither Hello nor I felt like sitting stiffly on our chairs.",80.7822265625,6.143542185425758,6.33595633830968,6.339232359613691,6.737922351689414,32,28
anne_frank,"So we went out for a walk, and he didn’t deliver me to my door until ten past eight.",81.5796890258789,5.220822716941652,6.350083689199081,5.403221603801572,5.685356908510103,23,19
anne_frank,He said it was very wrong of me not to get home on time.,29.625328063964844,5.256161205470562,4.888759346650636,5.256161205470562,4.888759346650636,14,14
anne_frank,I had to promise to be home by ten to eight in the future.,64.28803253173828,5.722482698304312,6.006478125536577,5.722482698304312,6.006478125536577,14,14
anne_frank,I’ve been asked to Hello’s on Saturday.,326.5011901855469,7.6575911962069,8.35090083287544,7.482491050447736,8.547177142708398,13,7
anne_frank,"Wilma told me that one night when Hello was at her house, she asked him, “Who do you like best, Ursul or Anne?” He said, “It’s none of your business.” But as he was leaving (they hadn’t talked to each other the rest of the evening), he said, “Well, I like Anne better, but don’t tell anyone.",24.380096435546875,4.458367278736628,4.607630589511058,4.6339592804685665,4.466618396964105,89,57
anne_frank,he was out the door.,34.8953742980957,7.297418880462646,5.124964268768694,7.297418880462646,5.124964268768694,5,5
anne_frank,"In everything he says or does, I can see that Hello is in love with me, and it’s kind of nice for a change.",61.417911529541016,5.347038180149835,5.940546342047177,5.291789906099439,5.554218601962636,29,24
anne_frank,Margot would say that Hello is eminently suitable.,219.58216857910156,7.2129055738449095,7.778609982075584,6.747126936912537,8.03384316306457,10,8
anne_frank,"I think so too, but he’s more than that.",102.06709289550781,6.206268805723924,6.673343651887336,6.343251023027632,5.479914196210837,13,9
anne_frank,Mother is also full of praise: “A good-looking boy.,114.67730712890625,7.068432756832668,6.841435212052462,7.35609037787826,6.630690151788146,14,9
anne_frank,Nice and polite.” I’m glad he’s so popular with everyone.,136.92889404296875,6.563365346507022,7.09727665790772,6.803204566240311,6.29117772055398,19,10
anne_frank,Except with my girlfriends.,267.70489501953125,9.277122616767883,8.064499154166835,9.277122616767883,8.064499154166835,4,4
anne_frank,"He thinks they’re very childish, and he’s right about that.",87.36003875732422,5.810862267718596,6.448448759097751,5.738151958584785,6.03347706607561,17,10
anne_frank,"Jacque still teases me about him, but I’m not in love with him.",77.0776138305664,6.117437212090743,6.267962658868068,5.908586694644048,5.183092848892786,19,13
anne_frank,It’s all right for me to have boys as friends.,131.33938598632812,7.019877250377949,7.037155046530017,6.643690657615662,5.8555991530278115,13,10
anne_frank,"Mother is always asking me who I’m going to marry when I grow up, but I bet she’ll never guess it’s Peter, because I talked her out of that idea myself, without batting an eyelash.",30.857017517089844,4.596693040803075,4.947480933159931,4.66815330343587,4.564677145475164,48,35
anne_frank,"I love Peter as I’ve never loved anyone, and I tell myself he’s only going around with all those other girls to hide his feelings for me.",78.3578109741211,5.808075855760014,6.291939444346664,6.016848034328884,5.9140864851943755,34,27
anne_frank,"Maybe he thinks Hello and I are in love with each other, which we’re not.",133.83502197265625,5.961472898721695,7.063825784631013,5.941399973630905,6.109233331548117,19,15
anne_frank,"He’s just a friend, or as Mother puts it, a beau.",129.97039794921875,6.5896623884053795,7.022038644415127,6.519228704273701,6.878771699273316,17,11
anne_frank,"Yours, Anne Dear Kitty, The graduation ceremony in the Jewish Theater on Friday went as expected.",457.4801025390625,7.367461618624236,8.837365583835558,6.874350219964981,8.597389226789787,19,16
anne_frank,My report card wasn’t too bad.,560.330078125,6.69725854953544,9.129969343116098,7.240153669418457,7.837453968820905,9,6
anne_frank,"I got one D, a C-in algebra and all the rest B’s, except for two B+’s and two B-‘s.",78.27293395996094,6.399775761453545,6.290421672579861,6.982223128174481,6.233165903843748,34,19
anne_frank,"My parents are pleased, but they’re not like other parents when it comes to grades.",101.93567657470703,5.672778113892204,6.671401768193917,5.768933892250061,5.799891404108932,19,15
anne_frank,"They never worry about report cards, good or bad.",73.11821746826172,6.113700053095817,6.19215850859147,6.084053910440868,6.056273375910398,10,9
anne_frank,"As long as I’m healthy and happy and don’t talk back too much, they’re satisfied.",70.95811462402344,4.881569399833679,6.148654794439324,5.024224994579951,5.390121959753036,25,15
anne_frank,"If these three things are all right, everything else will take care of itself.",18.211740493774414,5.515594974408547,4.18679705460825,5.589900203315275,4.107223610419562,15,14
anne_frank,I’m just the opposite.,515.6727905273438,7.9477652822222025,9.010310663298316,7.818365812301636,7.079846450711096,7,4
anne_frank,I don’t want to be a poor student.,125.497802734375,6.376663007350131,6.971474979549143,7.220506993995514,5.889980017894559,11,8
anne_frank,I was accepted to the Jewish Lyceum on a conditional basis.,59.49882507324219,6.489648502606612,5.8947875114164345,7.047680470076474,6.503835336513543,13,11
anne_frank,"I was supposed to stay in the seventh grade at the Montessori School, but when Jewish children were required to go to Jewish schools, Mr.",23.246517181396484,5.647034721352674,4.53894184929244,5.87590154239287,4.8087090085145965,29,25
anne_frank,"Elte finally agreed, after a great deal of persuasion, to accept Lies Goslar and me.",136.1256103515625,6.231062288347044,7.08876766107787,6.3882566352685295,7.339010447015222,19,15
anne_frank,"Lies also passed this year, though she has to repeat her geometry exam.",196.40147399902344,7.806939347585042,7.617658494801417,7.741401397264921,7.6353545249543195,15,13
anne_frank,"It isn’t easy for her to study at home; her baby sister, a spoiled little two-year-old, plays in her room all day.",49.851131439208984,5.602752266568132,5.639533419788931,6.239397536709228,5.849113936538436,32,22
anne_frank,"If Gabi doesn’t get her way, she starts screaming, and if Lies doesn’t look after her, Mrs.",82.0539321899414,5.354266752730365,6.35845375086097,6.0265839603619975,6.782431894098863,27,17
anne_frank,"So Lies has a hard time doing her homework, and as long as that’s the case, the tutoring she’s been getting won’t help much.",83.2514419555664,5.366202141158283,6.378351189777783,5.756717104581185,6.4082404083815385,36,24
anne_frank,The Goslar household is really a sight.,565.8345336914062,8.242292448878288,9.144233466331173,8.219002263886589,9.082931227193937,8,7
anne_frank,"Goslar’s parents live next door, but eat with the family.",187.7478485107422,7.317213729023933,7.552651608371807,6.335710191726685,6.3865420344567045,16,10
anne_frank,"The there’s a hired girl, the baby, the always absentminded and absent Mr.",576.1436767578125,8.269192620327598,9.170279704975158,8.622778956706707,9.77022000333247,19,13
anne_frank,Goslar and the always nervous and irrita Ie Mrs.,1309.5660400390625,9.19867215019006,10.354866454211967,9.46630101899306,9.734953266714914,13,9
anne_frank,"Goslar, who’s expecting another baby.",480.13165283203125,8.83408615805886,8.90722579826284,8.3297705411911,7.3960316663649435,11,5
anne_frank,"Lies, who’s all thumbs, gets lost in the mayhem.",277.3583679199219,8.45725253423055,8.115556512487561,8.038751142996327,7.107371044353695,15,9
anne_frank,My sister Margot has also gotten her report card.,152.3945770263672,7.343431806564331,7.251667444291854,7.426014979680379,7.624260003774079,10,9
anne_frank,"If we had such a thing as “cum laude,” she would have passed with honors, she’s so smart.",155.01544189453125,6.8443129999297,7.276267141663207,7.00385615295834,6.667897162495767,28,18
anne_frank,Father has been home a lot lately.,33.978702545166016,6.780255011149815,5.086558732557542,6.780255011149815,5.086558732557542,7,7
anne_frank,There’s nothing for him to do at the office; it must be awful to feel you’re not needed.,117.20986938476562,6.111132309436798,6.8729487738865815,5.729735179907745,6.193524640447117,25,18
anne_frank,"Kleiman has taken over Opekta, and Mr.",137.92388916015625,8.186547646155724,7.10772924106755,7.601650528680712,7.25502911424787,13,7
anne_frank,"Kugler, Gies & Co., the company dealing in spices and spice substitutes that was set up in 1941.",88.1220703125,6.628200499907784,6.461431454858421,6.334412243631151,6.180467056440802,23,18
anne_frank,"A few days ago, as we were taking a stroll around our neighborhood square, Father began to talk about going into hiding.",34.81913375854492,5.976002434889476,5.121807765897983,6.0856307257305495,5.049378828184806,24,22
anne_frank,He said it would be very hard for us to live cut off from the rest of the world.,13.92243480682373,4.9602518960049276,3.799338672509101,4.9602518960049276,3.799338672509101,19,19
anne_frank,I asked him why he was bringing this up now.,20.1701602935791,6.084343433380127,4.334150573187818,6.084343433380127,4.334150573187818,10,10
anne_frank,"“Well, Anne,” he replied, “you know that for more than a year we’ve been bringing clothes, food and furniture to other people.",96.76802825927734,5.960218252454485,6.596457612372301,5.821463327516209,5.889790676217403,35,22
anne_frank,We don’t want our belongings to be seized by the Germans.,105.93549346923828,5.8297505389366835,6.72701578731452,6.26005090942437,6.025332173505482,14,11
anne_frank,Nor do we want to fall into their clutches ourselves.,32.25200271606445,5.388301612237807,5.011316624854029,5.692607308144216,4.908036237515203,11,10
anne_frank,"So we’ll leave of our own accord and not wait to be hauled away.” “But when, Father?” He sounded so serious that I felt scared.",99.42052459716797,6.352902186883463,6.635333752209449,6.59685745080312,6.120502420916759,37,25
anne_frank,We’ll take care of everything.,174.46864318847656,6.064848646521568,7.446821765061308,5.183334493637085,4.881478999517774,8,5
anne_frank,just enjoy your carefree life while you can.” That was it.,106.82115173339844,6.099553378423055,6.7390526129573285,6.318559321490201,6.203169939709542,15,11
anne_frank,"Oh, may these somber words not come true for as long as possible.",80.5556640625,5.851397411028544,6.331913680528172,5.571490086041964,6.37410942377271,15,13
anne_frank,"The doorbell’s ringing, Hello’s here, time to stop.",195.70892333984375,6.6517042903339165,7.612286675430594,6.780321794003248,7.010406622332773,17,8
anne_frank,"Yours, Anne Dearest Kitty, It seems like years since Sunday morning.",427.3850402832031,7.417372226715088,8.739392995475104,6.648228334658072,7.992582731166085,15,11
anne_frank,So much has happened it’s as if the whole world had suddenly turned upside down.,80.19956970214844,6.108286536402172,6.325478557038574,6.103697677453359,5.194820791861498,18,15
anne_frank,"But as you can see, Kitty, I’m still alive, and that’s the main thing, Father says.",71.25801849365234,5.965624850529891,6.154953457282668,5.962251599878073,5.462793804453683,26,16
anne_frank,"I’m alive all right, but don’t ask where or how.",111.8683090209961,5.550544326796251,6.80565678728134,5.250365469604731,6.551081440419367,17,10
anne_frank,"You probably don’t understand a word I’m saying today, so I’ll begin by telling you what happened Sunday afternoon.",28.686044692993164,4.401143762588116,4.8422101322063344,4.846193188905569,4.59699531258097,29,19
anne_frank,"At three o’clock (Hello had left but was supposed to come back later), the doorbell rang.",95.14035034179688,6.175874810327183,6.571974802583361,6.463610145961866,5.645628664867425,22,16
anne_frank,"I didn’t hear it, since I was out on the balcony, lazily reading in the sun.",81.44100952148438,5.665105023929342,6.347650788030804,5.971338984818431,5.388306024730805,22,16
anne_frank,A little while later Margot appeared in the kitchen doorway looking very agitated.,71.6232681274414,6.365333437919617,6.162355861052311,6.360720304342417,6.21932526608229,14,13
anne_frank,"“Father has received a call-up notice from the SS,” she whispered.",302.036376953125,7.046574854188496,8.238577637599501,7.3427583832632415,7.039374504832214,18,11
anne_frank,“Mother has gone to see Mr.,263.1357421875,8.320996284484863,8.039659838932117,7.806015756395127,6.370938024701727,8,6
anne_frank,van Daan is Father’s business partner and a good friend.) I was stunned.,318.36328125,7.135819249682957,8.314521792963966,7.12940186720628,7.355102471717033,18,13
anne_frank,A call-up: everyone knows what that means.,80.57022094726562,6.956452178955078,6.332175016420313,7.0973725489207675,5.632444618941742,10,7
anne_frank,Visions of concentration camps and lonely cells raced through my head.,234.72744750976562,7.222712496916453,7.874835189289029,7.011640960519964,7.838513542165175,12,11
anne_frank,How could we let Father go to such a fate?,87.7868881225586,6.925120902061463,6.455933238396822,6.925120902061463,6.455933238396822,10,10
anne_frank,"“Of course he’s not going,” declared Margot as we waited for Mother in the living room.",205.89549255371094,6.2382200086116795,7.685763302382201,6.025688212054471,6.64041306417157,25,16
anne_frank,“Mother’s gone to Mr.,1015.625732421875,7.431353754467434,9.988150498324083,6.814150522152583,7.3374275957696495,9,4
anne_frank,van Daan to ask whether we can move to our hiding place tomorrow.,187.47793579101562,7.305432047162737,7.5505752602906195,7.140626760629507,7.505320217881461,14,13
anne_frank,The van Daans are going with us.,908.6268310546875,7.974616855382919,9.82753724112876,7.884255102702549,9.876946291015388,8,7
anne_frank,There will be seven of us altogether.” Silence.,329.9202575683594,5.990556391802701,8.365967894556178,6.213137775659561,6.850438714378949,11,8
anne_frank,"The thought of Father off visiting someone in the Jewish Hospital and completely unaware of what was happening, the long wait for Mother, the heat, the suspense—all this reduced us to silence.",106.36842346191406,6.450121492952914,6.732925147277573,6.629111693551143,7.1590988615339555,37,32
anne_frank,Suddenly the doorbell rang again.,15.440144538879395,6.021377523740132,3.9486141105901282,6.428505969047547,4.135085123327064,6,5
anne_frank,"“That’s Hello,” I said.",604.3348999023438,7.645491778850555,9.239202428183125,7.086208611726761,7.751161706829452,12,4
anne_frank,“Don’t open the door!” exclaimed Margot to stop me.,341.7160339355469,6.380085084173414,8.416648011803671,6.530777196089427,6.781133351150182,18,9
anne_frank,"But it wasn’t necessary, since we heard Mother and Mr.",317.103515625,5.869968693769936,8.308665291616759,6.154121937812306,7.627676683777375,14,10
anne_frank,"van Daan downstairs talking to Hello, and then the two of them came inside and shut the door behind them.",53.12120056152344,6.397454811768099,5.731207793803009,6.127268072962761,5.356075562475091,22,20
anne_frank,"Every time the bell rang, either Margot or I had to tiptoe downstairs to see if it was Father, and we didn’t let anyone else in.",60.71919250488281,5.870928457006812,5.924040122475559,6.294567173185687,5.580792717559438,34,26
anne_frank,"Margot and I were sent from the room, as Mr.",62.39152908325195,8.050937821467718,5.963278529928133,7.9525430560112,5.928474751133078,12,10
anne_frank,van Daan wanted to talk to Mother alone.,267.42242431640625,7.021847698423597,8.062975752629148,6.718591064214706,7.701189038168996,9,8
anne_frank,"When she and I were sitting in our bedroom, Margot told me that the call-up was not for Father, but for her.",27.316022872924805,6.403169128629896,4.771674961900481,6.467946623310899,4.761932353995312,27,22
anne_frank,"At this second shock, I began to cry.",46.8677978515625,6.3079944716559515,5.55052450365794,6.2811519503593445,5.976238552724409,9,8
anne_frank,Margot is sixteen—apparently they want to send girls her age away on their own.,95.37759399414062,6.120480689737532,6.575577710784546,5.93448307471616,6.46033843027518,18,14
anne_frank,"But thank goodness she won’t be going; Mother had said so herself, which must be what Father had meant when he talked to me about our going into hiding.",106.33819580078125,5.526576964294209,6.732512035963212,5.580586540287938,6.213878148002569,34,29
anne_frank,where would we hide?,159.7166748046875,7.514596581459045,7.319371083606601,7.514596581459045,7.319371083606601,4,4
anne_frank,"These were questions I wasn’t allowed to ask, but they still kept running through my mind.",47.6123046875,5.131473726592958,5.573066389030666,5.255226677458268,4.685479361461198,20,16
anne_frank,Margot and I started packing our most important belongings into a schoolbag.,67.12898254394531,7.448926142283848,6.06886413658622,7.388099193572998,6.160692904469685,14,12
anne_frank,"The first thing I stuck in was this diary, and then curlers, handkerchiefs, schoolbooks, a comb and some old letters.",68.0728988647461,6.182627821148469,6.089006862535456,6.679268708440165,6.83014957622534,29,20
anne_frank,"Preoccupied by the thought of going into hiding, I stuck the craziest things in the bag, but I’m not sorry.",81.51969146728516,6.882581326696608,6.349008486970455,6.931314721703529,5.951274163629806,27,20
anne_frank,Memories mean more to me than dresses.,100.65982818603516,6.202749729156494,6.6533430833123175,5.788055760519845,5.653497993152256,8,7
anne_frank,"Father finally came hQme around five o’clock, and we called Mr.",1245.75634765625,7.150520366780898,10.282801443833081,6.846666117870447,9.209203156661903,17,11
anne_frank,Kleiman to ask if he could come by that evening.,62.03213882446289,7.706751525402069,5.954943963518507,7.2669192870457975,5.43946301239136,12,10
anne_frank,van Daan left and went to get Miep.,230.43362426757812,8.793438477949662,7.848206603695183,8.644665161768597,7.869760779933793,11,8
anne_frank,"Miep arrived and promised to return later that night, taking with her a bag full of shoes, dresses, jackets, underwear and stockings.",30.546337127685547,5.375275140379331,4.932927114700037,5.2535385713457465,4.658172934819159,29,22
anne_frank,After that it was quiet in our apartment; none of us felt like eating.,43.89200210571289,5.891159200668335,5.455885830976612,5.915971074785505,5.191737557085498,15,14
anne_frank,"It was still hot, and everything was very strange.",43.83646774291992,7.086447620391846,5.454059684462425,7.245618502298991,5.7895412733025715,10,9
anne_frank,We had rented our big upstairs room to a Mr.,182.7584228515625,6.9962263107299805,7.513793388486924,6.9962263107299805,7.513793388486924,10,10
