essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin
62924ED79ECF,2,6,non_ELL,"""A Cowboy Who Rode the Waves""",336,412,short,128,86.73992621400255,86.73992621400255,1.0783760886820897,1.0783760886820897,12.326166907101138,12.084144990173778,11.247790818419048,,,,low
A39A5B1F2538,2,9,non_ELL,Does the electoral college work?,381,469,short,128,85.47259902033485,85.47259902033485,0.7368745364420928,0.7368745364420928,11.535574810012847,11.353165973871176,10.798700273570754,,,,low
23011CDB368B,2,8,non_ELL,Cell phones at school,356,401,short,128,84.60646392195855,84.60646392195855,0.43227085080595806,0.43227085080595806,10.466609995726031,10.353111673642168,10.034339144920073,,,,low
5369752CEAB0,2,8,non_ELL,Cell phones at school,452,480,short,128,58.99741303428182,58.99741303428182,2.4378644993474605,2.4378644993474605,17.37533507978344,15.930536204423454,14.93747058043598,,,,low
B25D365F5C1C,1,9,non_ELL,Does the electoral college work?,703,826,extended,512,193.802183185444,97.780755989496,3.1511128063946217,0.5895858146467869,15.198699976186422,15.233443018414386,14.609114161539635,12.691180299394093,12.299226989888465,12.0475871697918,low
6D681ACAF7F7,2,10,non_ELL,Car-free cities,407,477,short,128,60.25471895933223,60.25471895933223,5.091804834149382,5.091804834149382,18.29414582221406,15.410773403481087,13.202340988064677,,,,low
2BB14634D9FE,1,8,non_ELL,The Face on Mars,419,636,short,128,60.899037137841745,60.899037137841745,0.2787099197473104,0.2787099197473104,6.903667304183752,6.749359093336213,6.624957384436442,,,,low
2CF5EC4E36F2,1,10,ELL,Facial action coding system,372,448,short,128,53.34646611909909,53.34646611909909,2.6013424274392314,2.6013424274392314,14.443789586779102,12.493983065793028,11.842447159339871,,,,low
670F2243BADC,2,9,non_ELL,Does the electoral college work?,314,408,short,128,93.4871724981703,93.4871724981703,1.1667544013518754,1.1667544013518754,15.337514394258477,15.252564746263326,14.170759992906602,,,,low
E8150D07AA28,2,10,non_ELL,Driverless cars,327,414,short,128,86.27532812351322,86.27532812351322,1.0857746009727363,1.0857746009727363,6.743996829993575,6.490937878264982,5.658222229020839,,,,low
43CBE96B374E,1,9,non_ELL,Does the electoral college work?,699,829,extended,512,71.28148846272452,65.48461079754804,3.4279849304436105,3.1370912126526846,28.750633781689405,27.21933787936886,25.61354256903672,25.85923459489094,26.163276970351234,25.322648851245795,low
51634BBDF223,2,10,non_ELL,Exploring Venus,320,449,short,128,60.079546148346054,60.079546148346054,1.9220610880852913,1.9220610880852913,10.3454260649127,9.250216860073893,8.42336497682741,,,,low
89163FC7FAE8,2,9,non_ELL,Does the electoral college work?,414,561,short,128,49.058995894018665,49.058995894018665,1.8839277932831813,1.8839277932831813,22.90716321378853,21.140186723507544,21.023235420505348,,,,low
BD7F5D94AFED,2,10,non_ELL,Car-free cities,564,804,extended,512,161.37126487831534,59.340103323377434,6.631018309528994,2.580085705828907,27.091668234909815,25.58174814408249,24.511582529080908,21.690766422559165,21.015968130179186,20.46064992538082,low
FDA09342D0C4,4,8,non_ELL,Seeking multiple opinions,535,598,short,128,93.88097813546769,93.88097813546769,0.6922637091479782,0.6922637091479782,10.149672426150273,10.106678170877332,9.457408717002295,,,,mid
5EA83BC0530E,4,8,non_ELL,Seeking multiple opinions,371,441,short,128,84.88866115430554,84.88866115430554,1.9898308085765217,1.9898308085765217,8.980175441629214,8.467324647576364,6.990344633052692,,,,mid
5681C8C42F1B,3,6,non_ELL,"""A Cowboy Who Rode the Waves""",305,402,short,128,69.19914503136027,69.19914503136027,1.8769398785358522,1.8769398785358522,13.093964675015009,12.238473823796536,11.217024796479157,,,,mid
0FC32E083BDE,4,8,non_ELL,Seeking multiple opinions,480,572,short,128,56.71476852501753,56.71476852501753,1.352807556149303,1.352807556149303,7.152900861274968,6.277111922508304,5.800093305125665,,,,mid
D7490A0538CC,3,9,non_ELL,Does the electoral college work?,370,499,short,128,52.77603171781095,52.77603171781095,1.8370436008324447,1.8370436008324447,9.539917549250218,8.125176851289055,7.702873948417773,,,,mid
D685AF55953A,3,8,non_ELL,The Face on Mars,417,573,short,128,71.1004380958839,71.1004380958839,2.504710214097541,2.504710214097541,15.107302374624238,14.011227379655217,12.602592160526697,,,,mid
5AC16E188F1B,4,12,ELL,Distance learning,546,618,short,128,74.96138497065976,74.96138497065976,2.3943931029045107,2.3943931029045107,12.602215059633503,11.652440735906367,10.207821956728992,,,,mid
8726B24BA724,4,8,non_ELL,Grades for extracurricular activities,402,483,short,128,81.5509218990035,81.5509218990035,0.9958427080252648,0.9958427080252648,10.107385660026702,9.797605366147065,9.111542952001438,,,,mid
1D0568ABD646,3,6,non_ELL,"""A Cowboy Who Rode the Waves""",398,517,short,128,56.807293151997214,56.807293151997214,1.9824563770524772,1.9824563770524772,10.817330822851536,9.53870272592489,8.83487444579906,,,,mid
CB8028214548,4,8,non_ELL,The Face on Mars,343,425,short,128,73.00302082450986,73.00302082450986,4.834317319235998,4.834317319235998,14.851522627113178,12.830053513992736,10.01720530787718,,,,mid
347D6A056DBE,4,10,non_ELL,Driverless cars,391,479,short,128,50.49527297308188,50.49527297308188,0.9157014261314398,0.9157014261314398,13.484645923328912,12.692485524321743,12.568944497197473,,,,mid
3BA15254E27F,3,8,non_ELL,Mandatory extracurricular activities,631,695,main,384,163.0860997294274,55.00608368008122,4.104784941085557,1.5326890700000728,13.983725852732153,12.917789317813202,12.45103678273208,10.555071264123214,9.878940911646596,,mid
88E81B040A5A,4,9,non_ELL,Does the electoral college work?,395,544,short,128,49.991272821856384,49.991272821856384,0.3278520283193256,0.3278520283193256,8.353558225438425,8.061992836760831,8.0257061971191,,,,mid
697CEFA55775,4,10,non_ELL,Car-free cities,481,601,short,128,62.3653433220294,62.3653433220294,2.30605655714551,2.30605655714551,12.961172624703241,11.746073407051378,10.655116067557731,,,,mid
66BFF6F846DA,3,8,non_ELL,Seeking multiple opinions,466,527,short,128,91.3625835849101,91.3625835849101,2.038361885571346,2.038361885571346,14.00962831003556,13.751620683052645,11.971266424464213,,,,mid
BA007250F304,3,8,non_ELL,Seeking multiple opinions,683,727,main,384,83.9237656278207,65.82416945060085,1.527187314769165,1.1828543748966833,9.339695907323378,8.7656205332415,8.156841532426695,7.929108110811189,7.812508592554213,,mid
FE1DEACABE37,3,10,ELL,Facial action coding system,349,451,short,128,87.45737834772453,87.45737834772453,3.00078410664457,3.00078410664457,14.889657725639053,14.25737095585175,11.888873618994483,,,,mid
0F6250B6D784,4,9,non_ELL,Does the electoral college work?,437,603,short,128,75.0623378098232,75.0623378098232,0.31250165719031653,0.31250165719031653,6.573174154132371,6.449574927014717,6.260672496942054,,,,mid
7181D43663A6,4,8,non_ELL,Mandatory extracurricular activities,485,592,short,128,52.10401464752667,52.10401464752667,0.4046954990427012,0.4046954990427012,3.7369914195170617,3.4149100791376252,3.3322959204743605,,,,mid
0FDE2C639EE0,3,9,non_ELL,Does the electoral college work?,340,487,short,128,93.73025528471042,93.73025528471042,1.829965018591757,1.829965018591757,11.712760711084083,11.591558949453793,9.882795692492326,,,,mid
15F0C80ABF6B,3,6,non_ELL,"""A Cowboy Who Rode the Waves""",296,416,short,128,60.793126115213184,60.793126115213184,1.2739583220086494,1.2739583220086494,8.129087952041829,7.4211643639404095,6.855129630033179,,,,mid
1B061D85405F,4,11,non_ELL,Distance learning,493,573,short,128,67.9569498513288,67.9569498513288,1.3432782527405696,1.3432782527405696,11.954785543530024,11.327408697884268,10.611507290789454,,,,mid
9A46E7449054,3,8,non_ELL,The Face on Mars,409,646,short,128,104.10470021244643,104.10470021244643,0.10800061710225606,0.10800061710225606,4.709175971863757,4.745807134986009,4.601175354761501,,,,mid
FAA9FC1B315B,4,12,ELL,Distance learning,516,581,short,128,82.25864475425419,82.25864475425419,1.429738135030476,1.429738135030476,11.500053151971029,11.070539432574376,10.070315016940553,,,,mid
52158495C326,4,11,non_ELL,Distance learning,489,570,short,128,78.95396322662761,78.95396322662761,1.5030838890168834,1.5030838890168834,10.903143303836673,10.380743841388046,9.40005941481979,,,,mid
9EBCE98A9D55,4,10,non_ELL,Exploring Venus,441,564,short,128,56.61692447689053,56.61692447689053,1.2676499919251647,1.2676499919251647,14.906257699141246,14.082336746308856,13.638607707216082,,,,mid
EBBA6790B73B,3,8,non_ELL,Mandatory extracurricular activities,490,606,short,128,95.83461522151946,95.83461522151946,0.6012293778422944,0.6012293778422944,10.49282322828655,10.489731886828793,9.891593850444256,,,,mid
F538469756EF,4,10,non_ELL,Driverless cars,450,574,short,128,91.77578153073539,91.77578153073539,0.5693514391910526,0.5693514391910526,8.242369838161741,8.175976000928955,7.673018398970688,,,,mid
EAE3A1E3B396,3,8,non_ELL,Mandatory extracurricular activities,439,538,short,128,59.97050840127038,59.97050840127038,0.8820046685222174,0.8820046685222174,16.669407414575183,16.164873335540907,15.787402746052965,,,,mid
FF0FCC95E73F,3,9,non_ELL,Does the electoral college work?,434,600,short,128,92.9148552259086,92.9148552259086,0.7028105499071886,0.7028105499071886,8.304979707930741,8.243179412985867,7.602169158023552,,,,mid
4F6084AE3A42,4,9,non_ELL,Does the electoral college work?,344,462,short,128,67.31860746494938,67.31860746494938,1.0420378267349886,1.0420378267349886,9.579718998752334,9.087194112681303,8.537681172017345,,,,mid
80C373189E7C,4,10,non_ELL,Car-free cities,337,454,short,128,57.86455266337106,57.86455266337106,0.7262715141310032,0.7262715141310032,7.177558395075958,6.728281565225636,6.451286880944955,,,,mid
2CD160148A6E,4,11,non_ELL,Distance learning,603,679,main,384,115.16795929361538,87.57101703964281,8.696197713912465,5.168300586694613,29.610311091336428,28.532779222133353,24.442010504641814,23.0123293230457,20.914113377423963,,mid
7D1925281627,3,8,non_ELL,Community service,347,439,short,128,78.55858746767656,78.55858746767656,0.524040859561941,0.524040859561941,5.272155068008918,5.087289540361671,4.748114208446977,,,,mid
F5419CDEF2D6,4,9,non_ELL,Does the electoral college work?,523,676,main,384,120.31384574355016,84.72872112291685,2.194902247858902,1.204419971775529,19.52135682905476,19.20763017850734,18.31693685727923,17.88316007819747,17.326454581195858,,mid
DE15E62ADB65,3,10,non_ELL,Car-free cities,425,561,short,128,83.5464230415029,83.5464230415029,5.141163347031716,5.141163347031716,15.168484177466242,13.728197978264767,10.027320830434526,,,,mid
01DD5C519BCA,3,6,non_ELL,"""A Cowboy Who Rode the Waves""",308,402,short,128,68.54616877867487,68.54616877867487,1.5552534673987504,1.5552534673987504,9.297746244981088,8.579581152450752,7.742492777582338,,,,mid
855FC08FC096,3,10,non_ELL,Driverless cars,406,497,short,128,89.7713501522987,89.7713501522987,3.1635976299142516,3.1635976299142516,13.141715344793313,12.626265754649378,9.978117714879062,,,,mid
4CDEB518A777,3,8,non_ELL,Community service,327,430,short,128,79.89098488264196,79.89098488264196,1.117379218372724,1.117379218372724,9.869965783799584,9.495818055423133,8.75258656542686,,,,mid
4727C5135BC7,4,10,non_ELL,Facial action coding system,492,600,short,128,81.2640798833679,81.2640798833679,2.5888899315546414,2.5888899315546414,15.520127056801396,14.703845380374835,12.931237125246755,,,,mid
A6405231F460,3,10,non_ELL,Car-free cities,402,478,short,128,61.4964602843425,61.4964602843425,3.266381218572148,3.266381218572148,17.80760284928627,16.0357936561372,14.541221630714121,,,,mid
E10D5E79B0A0,4,10,non_ELL,Facial action coding system,393,455,short,128,48.063319234006485,48.063319234006485,0.4478541538642382,0.4478541538642382,7.6010151745976415,7.154926395719494,7.153161020733403,,,,mid
F3CE7992E75E,3,8,non_ELL,Cell phones at school,386,480,short,128,88.12529637849444,88.12529637849444,1.0789034323411224,1.0789034323411224,6.948112695987368,6.735044158937997,5.869209263646246,,,,mid
17AA836BF229,4,11,non_ELL,Summer projects,529,642,short,128,53.99673524350858,53.99673524350858,1.0017073932526532,1.0017073932526532,8.065259161301388,7.3366365673293,7.063551768048734,,,,mid
2052CF966A42,4,11,non_ELL,Summer projects,389,450,short,128,52.874053644956064,52.874053644956064,0.9802867472330359,0.9802867472330359,10.43402870292471,9.682637132197451,9.453741955691674,,,,mid
2319365E6640,3,8,non_ELL,Seeking multiple opinions,453,525,short,128,68.47084678463132,68.47084678463132,1.0473272741029982,1.0473272741029982,6.924701636341976,6.440366962688794,5.877374362238978,,,,mid
1EBACD5619B6,3,9,non_ELL,Does the electoral college work?,348,437,short,128,82.77763584651018,82.77763584651018,0.7758932694120624,0.7758932694120624,6.464718946483924,6.2378589946780565,5.688825677071861,,,,mid
38283A07296C,4,11,non_ELL,Summer projects,624,787,extended,512,313.21513195149566,46.898627968337564,3.1193956877468967,0.904060633119478,18.65056465468095,17.679671887866952,17.74650402156147,17.252245554732426,16.891213804602025,15.531168966934052,mid
0F126F8454F4,4,9,non_ELL,Does the electoral college work?,342,447,short,128,48.049052773567006,48.049052773567006,0.9977174642655875,0.9977174642655875,9.897429659884006,8.902761647168548,8.899712195618418,,,,mid
6149F0876D30,4,8,non_ELL,Mandatory extracurricular activities,374,476,short,128,55.63907129955406,55.63907129955406,1.1175182430723627,1.1175182430723627,6.77114941767936,6.014762177987118,5.653631174606997,,,,mid
0D944DDF9492,4,8,non_ELL,Mandatory extracurricular activities,523,650,main,384,114.33278945669531,76.69315986548168,1.6541841291289963,0.9541802044305969,6.485181814864126,6.1261223869562,5.531001610433529,5.058422595604788,4.83099768573513,,mid
25C5C068B05E,3,8,non_ELL,Seeking multiple opinions,555,613,short,128,54.13511525803491,54.13511525803491,1.196797447818211,1.196797447818211,12.353700928140173,11.488615793417846,11.156903480321962,,,,mid
FB9CE02393F9,4,9,non_ELL,Does the electoral college work?,359,471,short,128,60.805420697627206,60.805420697627206,3.8145457913413523,3.8145457913413523,15.463346684288945,13.344553374441917,11.648800892947593,,,,mid
12E283B3F303,4,8,non_ELL,Cell phones at school,442,513,short,128,66.89263588240296,66.89263588240296,0.6761471433185022,0.6761471433185022,7.079973707260421,6.757903505381475,6.4038265639419185,,,,mid
43A4DCBC26BB,4,8,non_ELL,Mandatory extracurricular activities,540,625,short,128,51.37723085142473,51.37723085142473,0.5404006677223654,0.5404006677223654,7.013636524885708,6.567421544538187,6.473235857163343,,,,mid
BFABC4FF86DA,3,8,non_ELL,The Face on Mars,344,414,short,128,55.633617136138064,55.633617136138064,1.4275693896279567,1.4275693896279567,11.275950842477734,10.309483877117572,9.848381452849777,,,,mid
CF5D5E42B72E,4,9,non_ELL,Does the electoral college work?,550,781,extended,512,99.29693829850123,85.15691093065644,0.7675149919756548,0.577060631626134,5.647579753919625,5.501532399187421,5.070519122293491,5.0423307793782675,4.84274150718709,4.88006476194397,mid
73E0F93F113B,4,11,non_ELL,Distance learning,366,424,short,128,81.7960196511822,81.7960196511822,1.3813825516333473,1.3813825516333473,10.971409915983651,10.5467467058128,9.590027364350304,,,,mid
FB0404CADC51,4,10,non_ELL,Driverless cars,638,760,main,384,200.61679814902612,59.33255100603911,2.9035677727187803,0.8240328702808419,12.070133998219045,11.587759487271262,11.246101127938203,10.13957850361162,9.166566225500265,,mid
C932132C36D7,3,10,non_ELL,Exploring Venus,374,485,short,128,62.40813729259928,62.40813729259928,1.2664215504406453,1.2664215504406453,10.468565698580859,9.802206407576808,9.202144148140214,,,,mid
A67A947BBFB7,3,9,non_ELL,Does the electoral college work?,705,883,extended,512,106.44335826316221,74.6331431544234,1.8561023239694006,1.1629226591299684,12.37668086500997,11.911073492778774,11.213758205880001,10.518158377468394,10.528418377857616,10.52057854104057,mid
7C7963A10D5E,3,8,non_ELL,Seeking multiple opinions,511,621,short,128,58.29698494893811,58.29698494893811,1.8359969199522403,1.8359969199522403,11.31830464739525,10.20122028292243,9.48230772744301,,,,mid
5BCE3F6D4C83,4,8,non_ELL,Seeking multiple opinions,723,879,extended,512,174.7922117767826,92.98961105603104,2.2342085909002414,0.7484966187179403,13.042942070742475,12.978582147486758,12.294445452024535,11.286119903174763,11.247571122427281,10.808733479842234,mid
BCE83D08D2D5,4,10,non_ELL,Exploring Venus,779,948,extended,512,80.83554617423808,55.493552237863874,1.6242713924356167,1.0616949204761017,10.96014612828699,10.237091625688615,9.898451207810888,9.697476817113174,9.470782617721769,9.335874735851373,mid
0E24F08F16D5,4,8,non_ELL,Seeking multiple opinions,642,725,main,384,139.91609347776648,88.50797831848416,1.75478469380056,0.8228293881194757,8.290235378674602,8.134136618634042,7.467405990555126,6.881302941181267,6.535450684874042,,mid
30935D02377A,3,8,non_ELL,Community service,308,428,short,128,81.61803608431333,81.61803608431333,0.9648902391352481,0.9648902391352481,7.872863158154605,7.573673226760861,6.907972919019357,,,,mid
FABCC1785BB9,3,10,UNK,Driverless cars,484,576,short,128,78.99032142566679,78.99032142566679,0.35615049997520476,0.35615049997520476,6.3493012371598505,6.225692886628065,5.993150737184646,,,,mid
65D8D9AA5947,4,8,non_ELL,Seeking multiple opinions,483,577,short,128,63.244975474635595,63.244975474635595,0.5115915300977383,0.5115915300977383,6.718920083648636,6.456943098318349,6.207328553550898,,,,mid
A5573D9DBBC9,4,8,non_ELL,Seeking multiple opinions,602,747,main,384,63.99372017530122,54.10089806259291,2.3393756382640767,1.616014087392724,8.756485655953297,7.586568246938738,7.140471568560573,6.84960319729985,6.41711001768922,,mid
693503BD8CD6,4,10,non_ELL,Driverless cars,413,495,short,128,81.30072497546293,81.30072497546293,0.36078478919745827,0.36078478919745827,8.370282826784685,8.256720574730522,8.009498037587226,,,,mid
5CCF95325E62,3,10,non_ELL,Driverless cars,493,630,short,128,91.10406101256746,91.10406101256746,1.68214283348685,1.68214283348685,15.31630679368396,15.093093374892701,13.63416396019711,,,,mid
07D075719A6D,3,9,non_ELL,Does the electoral college work?,358,447,short,128,54.100736852470305,54.100736852470305,0.7490915132785956,0.7490915132785956,6.253343035752418,5.711032419936102,5.504251522473822,,,,mid
EF9E9C4E5D1E,3,9,non_ELL,Does the electoral college work?,452,540,short,128,56.791820752431036,56.791820752431036,1.4767304818259799,1.4767304818259799,12.528292522706833,11.575248857815913,11.051562040880853,,,,mid
C61B895C4CD9,3,6,non_ELL,"""A Cowboy Who Rode the Waves""",420,545,short,128,95.1831145618948,95.1831145618948,2.253074554331569,2.253074554331569,18.876992759153307,18.820908710657292,16.623918204821738,,,,mid
74000270BC6F,3,10,non_ELL,Facial action coding system,376,462,short,128,67.66254748868522,67.66254748868522,0.9920156023140656,0.9920156023140656,12.582943374563902,12.117043774049833,11.590927772249836,,,,mid
72EFD2C9BABA,3,10,ELL,Facial action coding system,413,504,short,128,50.710132043300554,50.710132043300554,1.135092211177307,1.135092211177307,16.972951658065586,16.002275698280474,15.83785944688828,,,,mid
A89C66C7E89E,4,10,non_ELL,Car-free cities,415,558,short,128,76.04576788916177,76.04576788916177,1.44974931493892,1.44974931493892,14.409391213298944,13.852581245034875,12.959641898360024,,,,mid
F29E589C11F2,4,8,non_ELL,Grades for extracurricular activities,451,554,short,128,52.613354808457096,52.613354808457096,0.5891354186306907,0.5891354186306907,7.500742257174717,7.043457803203946,6.911606838544026,,,,mid
8A1A6161F47C,4,10,non_ELL,Car-free cities,399,498,short,128,52.453139040059526,52.453139040059526,1.3779633381728402,1.3779633381728402,11.375782805137375,10.297835143040942,9.997819466964534,,,,mid
95BCD0EEE72B,4,11,non_ELL,Distance learning,412,466,short,128,74.92620370663158,74.92620370663158,0.8848146727607666,0.8848146727607666,7.915451118355415,7.564121357279445,7.030636445594649,,,,mid
B3AB4E6C5678,3,8,ELL,Cell phones at school,407,466,short,128,80.19280550426947,80.19280550426947,2.222558144027257,2.222558144027257,11.989304871676984,11.254427846758773,9.766746727649727,,,,mid
58ED581D8B93,4,10,non_ELL,Facial action coding system,621,744,main,384,108.50595935216421,52.22796786554236,2.782792221221376,1.4860025902720864,15.11120986855069,13.935805517387218,13.625207278278603,13.544064600852007,12.328417647329314,,mid
477C978F3582,4,11,non_ELL,Distance learning,362,424,short,128,79.2061328497094,79.2061328497094,1.423371295730342,1.423371295730342,9.288426884434108,8.798531128223484,7.865055588703766,,,,mid
58C0A6CCE89D,3,10,non_ELL,Exploring Venus,383,490,short,128,80.14198869523037,80.14198869523037,1.9268088588358507,1.9268088588358507,9.61186427681455,8.97340572342907,7.6850554179787,,,,mid
3FC5239BAD99,3,10,non_ELL,Car-free cities,547,630,short,128,70.29302123884058,70.29302123884058,1.380607917480651,1.380607917480651,8.205218679505327,7.590193267084125,6.824610762024676,,,,mid
943611A73135,3,10,non_ELL,Summer projects,616,662,main,384,159.47739973179148,84.04537460225053,2.0201873040646356,0.8955019276247285,9.354645259231981,9.111089774664837,8.459143331607253,7.993166445042595,7.334457955167346,,mid
2F76D50DCF47,4,8,non_ELL,Seeking multiple opinions,531,642,short,128,71.47862037050258,71.47862037050258,0.9622535788060089,0.9622535788060089,7.276167447439702,6.858700898314095,6.313913868633693,,,,mid
7B279795EF91,4,11,non_ELL,Distance learning,431,492,short,128,50.72360888070564,50.72360888070564,0.6501865598055403,0.6501865598055403,5.621323956140165,5.0657160590104215,4.971137396334624,,,,mid
7AFF646F79FB,4,10,non_ELL,Car-free cities,556,789,extended,512,55.22816450873023,50.85449537927002,1.3167314954402602,1.068801966129815,11.792952285617403,10.885962673109454,10.724150319487588,10.703572011544859,10.544776545327025,10.476220790177143,mid
E47912C887CA,3,10,non_ELL,Facial action coding system,434,574,short,128,53.25982682080888,53.25982682080888,0.5190234874274751,0.5190234874274751,11.580696357607179,11.190082837147484,11.061672870179704,,,,mid
9510F68977D7,4,11,non_ELL,Summer projects,340,410,short,128,74.01776308807976,74.01776308807976,1.271491251055731,1.271491251055731,8.814109364186177,8.296342344680376,7.5426181131304455,,,,mid
8CDA355C167C,4,10,non_ELL,Car-free cities,375,456,short,128,61.53271376362455,61.53271376362455,3.3679371556899156,3.3679371556899156,22.279349143137885,20.454694798049854,18.91141198744797,,,,mid
4223E5722166,3,8,non_ELL,Grades for extracurricular activities,489,540,short,128,88.18617575174326,88.18617575174326,1.281444700842811,1.281444700842811,8.970585412405338,8.71909026303686,7.689140711562527,,,,mid
3F44E430D0AF,4,11,non_ELL,Summer projects,694,845,extended,512,114.64267292483288,58.52406707931384,3.046615453428256,1.6608421582677568,11.360068164680447,10.358205424218264,9.69922600641269,9.046515778151624,8.521001270450977,8.313452711252191,mid
8F0EABC0599F,4,9,non_ELL,Does the electoral college work?,509,614,short,128,61.46800501129711,61.46800501129711,1.0956410306272613,1.0956410306272613,11.467060958460154,10.87216977110914,10.371419927832893,,,,mid
BFFD798EAE7B,4,10,non_ELL,Facial action coding system,503,603,short,128,66.7295421529944,66.7295421529944,0.6972813622148877,0.6972813622148877,9.061338735877099,8.728229674228215,8.364057373662211,,,,mid
9E3F16FFE830,3,8,non_ELL,The Face on Mars,342,424,short,128,57.69051956584305,57.69051956584305,1.5089356496918427,1.5089356496918427,10.108637646326518,9.168875788525522,8.599701996634675,,,,mid
8822513C8D85,4,8,non_ELL,Seeking multiple opinions,529,614,short,128,101.88932944145981,101.88932944145981,0.6818204718935501,0.6818204718935501,5.9813303988163025,6.135116774003796,5.299509926922752,,,,mid
530F622827DE,3,9,non_ELL,Does the electoral college work?,440,581,short,128,92.55723894347335,92.55723894347335,0.9194831653890763,0.9194831653890763,11.499990692261575,11.410675956626708,10.580507526872498,,,,mid
9A5ED3C1D48C,3,10,non_ELL,Exploring Venus,390,487,short,128,79.24652769019804,79.24652769019804,0.738711816003569,0.738711816003569,11.704181952486653,11.45033361373251,10.965470136483084,,,,mid
82EA4B643F77,4,8,non_ELL,Mandatory extracurricular activities,515,636,short,128,56.52769492266071,56.52769492266071,0.9353825656074299,0.9353825656074299,13.110937785719484,12.500765443927515,12.175555220112054,,,,mid
5AAE43F07F55,4,8,non_ELL,Seeking multiple opinions,457,528,short,128,55.73202472190278,55.73202472190278,1.0041266430114382,1.0041266430114382,7.677187893699212,7.000211256583402,6.673061250687774,,,,mid
1BCF061FF0FF,3,8,non_ELL,Cell phones at school,559,615,short,128,74.12129072959594,74.12129072959594,1.6133233527449597,1.6133233527449597,14.199792312271729,13.544664654763986,12.58646895952677,,,,mid
FC9DA73D1EA0,4,12,ELL,Distance learning,503,590,short,128,56.56489862963276,56.56489862963276,1.8779445578033886,1.8779445578033886,13.888061799202017,12.664889117813125,12.010117241398628,,,,mid
D25C6F8C77D3,4,9,non_ELL,Does the electoral college work?,420,601,short,128,53.25916022816054,53.25916022816054,0.7981392126385884,0.7981392126385884,9.223083855064475,8.622390917753547,8.424944642425887,,,,mid
AD1C015DFBCD,4,10,non_ELL,Facial action coding system,413,560,short,128,96.85302354032393,96.85302354032393,0.5354225710227851,0.5354225710227851,10.447557171061353,10.462220811292838,9.912134600038568,,,,mid
5991DAD0977F,4,9,non_ELL,Does the electoral college work?,676,872,extended,512,267.28916513416954,61.81278477518435,4.185557741697971,1.611358408867659,11.596506660556646,10.731718793998711,9.985148251688987,9.687266315238316,7.606250492658436,7.410948918858675,mid
DFB0362070E2,3,10,ELL,Driverless cars,435,521,short,128,73.16106382911163,73.16106382911163,0.5622633565927533,0.5622633565927533,8.810378296621236,8.576210790664613,8.248114940028483,,,,mid
CB9BC230ABC5,3,10,non_ELL,Exploring Venus,494,674,main,384,126.85586209553011,62.74499849452522,1.962820837651325,0.9898975103996897,11.344155018337302,10.829002605198776,10.354257507937612,9.527786715446574,9.381334180685977,,mid
01F69867D1BE,3,11,non_ELL,Summer projects,449,503,short,128,61.00604529791429,61.00604529791429,1.7637491425143956,1.7637491425143956,10.946885068884333,9.973984903060641,9.183135926369937,,,,mid
4D4548484E40,4,11,non_ELL,Summer projects,486,578,short,128,83.92676976041375,83.92676976041375,1.805998281873423,1.805998281873423,11.48869044754746,10.993963082413904,9.682692165674037,,,,mid
F60ED753621E,4,8,non_ELL,Seeking multiple opinions,456,502,short,128,71.97858804445615,71.97858804445615,0.737177807735887,0.737177807735887,7.507463346839082,7.191368996733076,6.770285539103195,,,,mid
E249399CA04E,4,10,non_ELL,Driverless cars,460,582,short,128,54.43502665912315,54.43502665912315,1.1375679990646805,1.1375679990646805,12.781948632837029,11.970668652581983,11.644380633772348,,,,mid
BB6B3A9576D5,4,10,non_ELL,Driverless cars,338,406,short,128,83.45981883327838,83.45981883327838,1.6264674913687873,1.6264674913687873,11.345119911398134,10.887191890692485,9.718652420029347,,,,mid
BF07A20CFE46,4,10,non_ELL,Driverless cars,780,931,extended,512,131.2766002287434,81.8700943102152,1.9191406024253483,0.9492322355870506,9.49707621438901,9.206319886883255,8.547843978801959,8.143988669121034,7.587811086178465,7.577935611963661,mid
530A7F55A2DC,4,10,non_ELL,Driverless cars,549,661,main,384,283.47942583594926,77.53663996591084,1.6461782329281576,0.5088342370871093,8.974591203497368,8.788420688679015,8.46575696641026,8.376510912543367,7.328412970569211,,mid
33F87143A0AF,4,9,non_ELL,Does the electoral college work?,468,597,short,128,54.08514596636053,54.08514596636053,0.5012152502777516,0.5012152502777516,5.733094986403809,5.3699801572485475,5.231879736126057,,,,mid
E5F378BE5F7C,3,8,non_ELL,Seeking multiple opinions,557,647,short,128,62.55203960786774,62.55203960786774,4.7095025214267245,4.7095025214267245,24.207626008864164,21.74127543751236,19.49812348743744,,,,mid
F8E7219C3DD3,4,10,non_ELL,Car-free cities,393,483,short,128,92.07321621482073,92.07321621482073,5.315066382206128,5.315066382206128,19.560563430267134,18.97962869890918,14.245497048061006,,,,mid
D08FD4520B2F,4,8,non_ELL,Seeking multiple opinions,496,589,short,128,56.83148346645196,56.83148346645196,1.7906029986178895,1.7906029986178895,8.91258342001064,7.758820374939542,7.12198042139275,,,,mid
