k,context,entropy,condition,position,target_word
2,"side, you",5.76200008392334,courtroom,1,you
1,"know,",8.246770858764648,courtroom,2,"know,"
2,"you know,",7.267838478088379,courtroom,2,"know,"
1,logically,9.715436935424805,courtroom,3,logically
2,"know, logically",5.931788444519043,courtroom,3,logically
4,"side, you know, logically",8.328542709350586,courtroom,3,logically
1,remember,9.751459121704102,courtroom,2,remember
2,you remember,6.299363136291504,courtroom,2,remember
1,that,10.947566986083984,courtroom,3,that
2,remember that,8.49096393585205,courtroom,3,that
4,Do you remember that,9.393712043762207,courtroom,3,that
1,you,10.660537719726562,courtroom,1,you
2,Do you,5.721115589141846,courtroom,1,you
1,the,12.734390258789062,courtroom,3,the
2,inside the,11.919632911682129,courtroom,3,the
4,It was inside the,11.164300918579102,courtroom,3,the
1,was,10.896289825439453,courtroom,1,was
2,It was,8.293855667114258,courtroom,1,was
1,inside,11.155008316040039,courtroom,2,inside
2,was inside,4.8550944328308105,courtroom,2,inside
1,read,10.640660285949707,courtroom,1,read
2,I read,6.687819004058838,courtroom,1,read
1,that,10.947566986083984,courtroom,2,that
2,read that,9.150980949401855,courtroom,2,that
1,as,11.068653106689453,courtroom,3,as
2,that as,8.290504455566406,courtroom,3,as
4,I read that as,7.2589874267578125,courtroom,3,as
1,think,9.863617897033691,courtroom,1,think
2,I think,5.887979984283447,courtroom,1,think
1,Exhibit,7.8455915451049805,courtroom,3,Exhibit
2,that's Exhibit,3.0641982555389404,courtroom,3,Exhibit
4,I think that's Exhibit,2.246443748474121,courtroom,3,Exhibit
1,that's,6.693538665771484,courtroom,2,that's
2,think that's,6.933109760284424,courtroom,2,that's
1,a,11.316549301147461,courtroom,3,a
2,not a,10.634411811828613,courtroom,3,a
4,but I'm not a,9.372787475585938,courtroom,3,a
1,not,10.92558479309082,courtroom,2,not
2,I'm not,6.414231300354004,courtroom,2,not
1,I'm,7.25425910949707,courtroom,1,I'm
2,but I'm,6.613962173461914,courtroom,1,I'm
1,fed,11.08224868774414,courtroom,3,fed
2,be fed,6.686850070953369,courtroom,3,fed
4,They would be fed,8.239330291748047,courtroom,3,fed
1,would,10.050649642944336,courtroom,1,would
2,They would,7.267640113830566,courtroom,1,would
1,be,11.872392654418945,courtroom,2,be
2,would be,9.17898941040039,courtroom,2,be
1,Lines,7.646891117095947,courtroom,1,Lines
2,"testimony, Lines",6.8599700927734375,courtroom,1,Lines
1,11,9.744247436523438,courtroom,2,11
2,Lines 11,5.429811954498291,courtroom,2,11
1,through,11.072386741638184,courtroom,3,through
2,11 through,8.275633811950684,courtroom,3,through
4,"testimony, Lines 11 through",3.4280292987823486,courtroom,3,through
1,the,12.734390258789062,courtroom,3,the
2,into the,12.147523880004883,courtroom,3,the
4,were further into the,11.303377151489258,courtroom,3,the
1,further,10.104958534240723,courtroom,1,further
2,were further,9.870058059692383,courtroom,1,further
1,into,11.359146118164062,courtroom,2,into
2,further into,6.393918037414551,courtroom,2,into
1,a,11.316549301147461,courtroom,3,a
2,just a,9.194709777832031,courtroom,3,a
4,would be just a,9.324594497680664,courtroom,3,a
1,be,11.872392654418945,courtroom,1,be
2,would be,9.17898941040039,courtroom,1,be
1,just,11.214090347290039,courtroom,2,just
2,be just,8.908220291137695,courtroom,2,just
1,"""Texas",9.414286613464355,courtroom,3,"""Texas"
2,"word ""Texas",9.751014709472656,courtroom,3,"""Texas"
4,"written the word ""Texas",4.08414363861084,courtroom,3,"""Texas"
1,word,10.319897651672363,courtroom,2,word
2,the word,6.5791850090026855,courtroom,2,word
1,the,12.734390258789062,courtroom,1,the
2,written the,11.139720916748047,courtroom,1,the
1,inconsistent,11.202112197875977,courtroom,3,inconsistent
2,prior inconsistent,5.153171539306641,courtroom,3,inconsistent
4,him with prior inconsistent,9.210643768310547,courtroom,3,inconsistent
1,with,11.736027717590332,courtroom,1,with
2,him with,8.373726844787598,courtroom,1,with
1,prior,9.924758911132812,courtroom,2,prior
2,with prior,10.917418479919434,courtroom,2,prior
1,driving,11.558492660522461,courtroom,3,driving
2,I'm driving,6.355531215667725,courtroom,3,driving
4,That's what I'm driving,5.021462917327881,courtroom,3,driving
1,I'm,7.25425910949707,courtroom,2,I'm
2,what I'm,5.672217845916748,courtroom,2,I'm
1,what,10.599081993103027,courtroom,1,what
2,That's what,6.331750392913818,courtroom,1,what
1,work,10.086380004882812,courtroom,3,work
2,a work,7.9308648109436035,courtroom,3,work
4,It was a work,3.4048104286193848,courtroom,3,work
1,a,11.316549301147461,courtroom,2,a
2,was a,11.245882987976074,courtroom,2,a
1,was,10.896289825439453,courtroom,1,was
2,It was,8.293855667114258,courtroom,1,was
1,E-000003.003225,8.806978225708008,courtroom,2,E-000003.003225
2,numbers E-000003.003225,8.97507095336914,courtroom,2,E-000003.003225
1,through,11.072386741638184,courtroom,3,through
2,E-000003.003225 through,9.133844375610352,courtroom,3,through
4,Bates numbers E-000003.003225 through,2.6933047771453857,courtroom,3,through
1,numbers,7.147903919219971,courtroom,1,numbers
2,Bates numbers,7.487771034240723,courtroom,1,numbers
1,main,11.415353775024414,courtroom,3,main
2,the main,10.313385009765625,courtroom,3,main
4,description of the main,9.300797462463379,courtroom,3,main
1,of,12.024920463562012,courtroom,1,of
2,description of,9.669952392578125,courtroom,1,of
1,the,12.734390258789062,courtroom,2,the
2,of the,12.293905258178711,courtroom,2,the
1,somewhere,6.299148082733154,courtroom,3,somewhere
2,up somewhere,5.422278881072998,courtroom,3,somewhere
4,It showed up somewhere,5.458648204803467,courtroom,3,somewhere
1,showed,7.834370136260986,courtroom,1,showed
2,It showed,6.004786968231201,courtroom,1,showed
1,up,10.697288513183594,courtroom,2,up
2,showed up,6.664667129516602,courtroom,2,up
1,day,10.5936279296875,courtroom,1,day
2,Which day,6.4775519371032715,courtroom,1,day
1,his,12.49317741394043,courtroom,3,his
2,of his,11.272171020507812,courtroom,3,his
4,Which day of his,7.552525043487549,courtroom,3,his
1,of,12.024920463562012,courtroom,2,of
2,day of,8.66797924041748,courtroom,2,of
1,where,11.376585006713867,courtroom,2,where
2,-- where,8.042458534240723,courtroom,2,where
1,I,11.117331504821777,courtroom,3,I
2,where I,7.463191032409668,courtroom,3,I
4,parked -- where I,7.183492660522461,courtroom,3,I
1,--,10.854382514953613,courtroom,1,--
2,parked --,10.300129890441895,courtroom,1,--
1,what,10.599081993103027,courtroom,1,what
2,"facility, what",7.266128063201904,courtroom,1,what
1,you,10.660537719726562,courtroom,3,you
2,did you,7.061986446380615,courtroom,3,you
4,"facility, what did you",5.120221138000488,courtroom,3,you
1,did,10.002723693847656,courtroom,2,did
2,what did,5.481139659881592,courtroom,2,did
1,tall,10.828960418701172,courtroom,1,tall
2,How tall,4.649880409240723,courtroom,1,tall
1,it,10.897254943847656,courtroom,3,it
2,was it,8.504231452941895,courtroom,3,it
4,How tall was it,4.919433116912842,courtroom,3,it
1,was,10.896289825439453,courtroom,2,was
2,tall was,9.78449535369873,courtroom,2,was
1,couldn't,6.892276763916016,courtroom,1,couldn't
2,I couldn't,6.765938758850098,courtroom,1,couldn't
1,remember,9.751459121704102,courtroom,2,remember
2,couldn't remember,6.790435791015625,courtroom,2,remember
1,where,11.376585006713867,courtroom,3,where
2,remember where,5.922419548034668,courtroom,3,where
4,I couldn't remember where,4.119950771331787,courtroom,3,where
1,was,10.896289825439453,courtroom,2,was
2,what was,6.962551116943359,courtroom,2,was
1,that,10.947566986083984,courtroom,3,that
2,was that,8.941490173339844,courtroom,3,that
4,And what was that,8.66338062286377,courtroom,3,that
1,what,10.599081993103027,courtroom,1,what
2,And what,5.899942398071289,courtroom,1,what
1,but,10.735779762268066,courtroom,1,but
2,ground but,8.74936294555664,courtroom,1,but
1,I'm,7.25425910949707,courtroom,2,I'm
2,but I'm,6.613962173461914,courtroom,2,I'm
1,not,10.92558479309082,courtroom,3,not
2,I'm not,6.414231300354004,courtroom,3,not
4,ground but I'm not,5.3300065994262695,courtroom,3,not
1,it,10.897254943847656,courtroom,2,it
2,think it,5.381387710571289,courtroom,2,it
1,might,10.476730346679688,courtroom,3,might
2,it might,5.361202716827393,courtroom,3,might
4,I think it might,3.1861608028411865,courtroom,3,might
1,think,9.863617897033691,courtroom,1,think
2,I think,5.887979984283447,courtroom,1,think
1,ridges,9.601800918579102,courtroom,2,ridges
2,had ridges,6.043136119842529,courtroom,2,ridges
1,had,11.16131591796875,courtroom,1,had
2,They had,8.211103439331055,courtroom,1,had
1,in,11.458725929260254,courtroom,3,in
2,ridges in,9.060355186462402,courtroom,3,in
4,They had ridges in,4.535640716552734,courtroom,3,in
1,empty,10.810466766357422,courtroom,1,empty
2,those empty,10.539752960205078,courtroom,1,empty
1,in,11.458725929260254,courtroom,3,in
2,bags in,8.749940872192383,courtroom,3,in
4,those empty bags in,5.563326835632324,courtroom,3,in
1,bags,9.409139633178711,courtroom,2,bags
2,empty bags,5.350790023803711,courtroom,2,bags
1,was,10.896289825439453,courtroom,3,was
2,that was,8.553487777709961,courtroom,3,was
4,"Yeah, but that was",7.7504472732543945,courtroom,3,was
1,but,10.735779762268066,courtroom,1,but
2,"Yeah, but",6.454250812530518,courtroom,1,but
1,that,10.947566986083984,courtroom,2,that
2,but that,6.69563102722168,courtroom,2,that
1,just,11.214090347290039,courtroom,2,just
2,I just,6.858152866363525,courtroom,2,just
1,I,11.117331504821777,courtroom,1,I
2,But I,6.319697380065918,courtroom,1,I
1,wanted,6.8278961181640625,courtroom,3,wanted
2,just wanted,3.1559066772460938,courtroom,3,wanted
4,But I just wanted,1.2204316854476929,courtroom,3,wanted
1,see,10.684712409973145,courtroom,2,see
2,you see,6.7522711753845215,courtroom,2,see
1,this,10.959673881530762,courtroom,3,this
2,see this,9.342989921569824,courtroom,3,this
4,do you see this,8.370924949645996,courtroom,3,this
1,you,10.660537719726562,courtroom,1,you
2,do you,5.67453145980835,courtroom,1,you
1,was,10.896289825439453,courtroom,1,was
2,It was,8.293855667114258,courtroom,1,was
1,a,11.316549301147461,courtroom,2,a
2,was a,11.245882987976074,courtroom,2,a
1,different,11.98682975769043,courtroom,3,different
2,a different,9.673894882202148,courtroom,3,different
4,It was a different,8.1480073928833,courtroom,3,different
1,stored,9.03416633605957,courtroom,3,stored
2,was stored,3.7607100009918213,courtroom,3,stored
4,Finished product was stored,3.5025851726531982,courtroom,3,stored
1,product,10.50231647491455,courtroom,1,product
2,Finished product,6.7123870849609375,courtroom,1,product
1,was,10.896289825439453,courtroom,2,was
2,product was,9.321601867675781,courtroom,2,was
1,they,10.613469123840332,courtroom,3,they
2,remember they,6.752595901489258,courtroom,3,they
4,Do you remember they,6.9277167320251465,courtroom,3,they
1,you,10.660537719726562,courtroom,1,you
2,Do you,5.721115589141846,courtroom,1,you
1,remember,9.751459121704102,courtroom,2,remember
2,you remember,6.299363136291504,courtroom,2,remember
1,was,10.896289825439453,courtroom,3,was
2,what was,6.962551116943359,courtroom,3,was
4,I knew what was,3.609569549560547,courtroom,3,was
1,what,10.599081993103027,courtroom,2,what
2,knew what,6.448512554168701,courtroom,2,what
1,knew,8.216919898986816,courtroom,1,knew
2,I knew,5.809624671936035,courtroom,1,knew
1,mixed,9.538619995117188,courtroom,3,mixed
2,never mixed,6.994421005249023,courtroom,3,mixed
4,and we never mixed,6.333237648010254,courtroom,3,mixed
1,never,11.493278503417969,courtroom,2,never
2,we never,7.948486328125,courtroom,2,never
1,we,11.5739107131958,courtroom,1,we
2,and we,6.623398303985596,courtroom,1,we
1,are,11.507725715637207,courtroom,2,are
2,you are,9.113188743591309,courtroom,2,are
1,you,10.660537719726562,courtroom,1,you
2,And you,5.847406387329102,courtroom,1,you
1,an,11.774314880371094,courtroom,3,an
2,are an,10.420233726501465,courtroom,3,an
4,And you are an,9.304883003234863,courtroom,3,an
1,my,12.444364547729492,courtroom,3,my
2,of my,10.557360649108887,courtroom,3,my
4,accurate transcription of my,9.981794357299805,courtroom,3,my
1,transcription,7.515316486358643,courtroom,1,transcription
2,accurate transcription,4.989518642425537,courtroom,1,transcription
1,of,12.024920463562012,courtroom,2,of
2,transcription of,9.912222862243652,courtroom,2,of
1,I,11.117331504821777,courtroom,2,I
2,that I,6.800164699554443,courtroom,2,I
1,can,10.825804710388184,courtroom,3,can
2,I can,5.415952682495117,courtroom,3,can
4,Not that I can,6.765560626983643,courtroom,3,can
1,that,10.947566986083984,courtroom,1,that
2,Not that,7.867734909057617,courtroom,1,that
1,No.,8.61133861541748,courtroom,3,No.
2,area No.,8.364791870117188,courtroom,3,No.
4,"previously ""Process area No.",6.3685197830200195,courtroom,3,No.
1,"""Process",7.917137145996094,courtroom,1,"""Process"
2,"previously ""Process",7.898150444030762,courtroom,1,"""Process"
1,area,10.593823432922363,courtroom,2,area
2,"""Process area",6.380259990692139,courtroom,2,area
1,building,10.376143455505371,courtroom,2,building
2,another building,6.637880325317383,courtroom,2,building
1,replaced,8.99793529510498,courtroom,3,replaced
2,building replaced,6.393604755401611,courtroom,3,replaced
4,then another building replaced,4.182778358459473,courtroom,3,replaced
1,another,11.492477416992188,courtroom,1,another
2,then another,10.781244277954102,courtroom,1,another
1,have,10.692431449890137,courtroom,1,have
2,I have,7.546214580535889,courtroom,1,have
1,couple,9.054174423217773,courtroom,3,couple
2,a couple,5.7184343338012695,courtroom,3,couple
4,I have a couple,4.416642189025879,courtroom,3,couple
1,a,11.316549301147461,courtroom,2,a
2,have a,10.886540412902832,courtroom,2,a
1,feed,11.01010513305664,courtroom,1,feed
2,would feed,7.348722457885742,courtroom,1,feed
1,that,10.947566986083984,courtroom,3,that
2,along that,10.467514991760254,courtroom,3,that
4,would feed along that,9.112226486206055,courtroom,3,that
1,along,9.855757713317871,courtroom,2,along
2,feed along,5.198905944824219,courtroom,2,along
1,off,10.427752494812012,courtroom,3,off
2,washed off,6.434861660003662,courtroom,3,off
4,When you washed off,4.6006975173950195,courtroom,3,off
1,washed,10.444775581359863,courtroom,2,washed
2,you washed,5.321229457855225,courtroom,2,washed
1,you,10.660537719726562,courtroom,1,you
2,When you,7.421469211578369,courtroom,1,you
1,tanks,7.931211948394775,courtroom,1,tanks
2,the tanks,6.9001970291137695,courtroom,1,tanks
1,or,11.46521282196045,courtroom,2,or
2,tanks or,11.894670486450195,courtroom,2,or
1,the,12.734390258789062,courtroom,3,the
2,or the,12.810173034667969,courtroom,3,the
4,the tanks or the,11.229466438293457,courtroom,3,the
1,me,10.572490692138672,courtroom,1,me
2,Let me,6.839850902557373,courtroom,1,me
1,know,10.400792121887207,courtroom,2,know
2,me know,6.293372631072998,courtroom,2,know
1,when,10.965540885925293,courtroom,3,when
2,know when,6.680232524871826,courtroom,3,when
4,Let me know when,3.1483967304229736,courtroom,3,when
1,to,11.301959037780762,courtroom,2,to
2,promise to,9.746431350708008,courtroom,2,to
1,promise,8.30083179473877,courtroom,1,promise
2,I promise,4.757905960083008,courtroom,1,promise
1,be,11.872392654418945,courtroom,3,be
2,to be,10.100297927856445,courtroom,3,be
4,I promise to be,7.514625549316406,courtroom,3,be
1,out,10.346115112304688,courtroom,1,out
2,wash out,7.381897449493408,courtroom,1,out
1,the,12.734390258789062,courtroom,3,the
2,of the,12.293905258178711,courtroom,3,the
4,wash out of the,11.165542602539062,courtroom,3,the
1,of,12.024920463562012,courtroom,2,of
2,out of,10.487857818603516,courtroom,2,of
1,figure,10.53361701965332,courtroom,2,figure
2,to figure,1.8080490827560425,courtroom,2,figure
1,out,10.346115112304688,courtroom,3,out
2,figure out,6.112645149230957,courtroom,3,out
4,do to figure out,4.0821099281311035,courtroom,3,out
1,to,11.301959037780762,courtroom,1,to
2,do to,10.246230125427246,courtroom,1,to
1,Street,10.88773250579834,courtroom,2,Street
2,Smith Street,6.282095909118652,courtroom,2,Street
1,is,11.129858016967773,courtroom,3,is
2,Street is,8.847885131835938,courtroom,3,is
4,from Smith Street is,8.673728942871094,courtroom,3,is
1,Smith,10.416609764099121,courtroom,1,Smith
2,from Smith,6.360959053039551,courtroom,1,Smith
1,the,12.734390258789062,courtroom,2,the
2,of the,12.293905258178711,courtroom,2,the
1,of,12.024920463562012,courtroom,1,of
2,-- of,9.34009075164795,courtroom,1,of
1,main,11.415353775024414,courtroom,3,main
2,the main,10.313385009765625,courtroom,3,main
4,-- of the main,11.232635498046875,courtroom,3,main
1,were,11.316572189331055,courtroom,3,were
2,they were,10.10306167602539,courtroom,3,were
4,area where they were,9.009825706481934,courtroom,3,were
1,they,10.613469123840332,courtroom,2,they
2,where they,7.527608394622803,courtroom,2,they
1,where,11.376585006713867,courtroom,1,where
2,area where,7.659531116485596,courtroom,1,where
1,best,11.61880111694336,courtroom,3,best
2,your best,8.638854026794434,courtroom,3,best
4,"Metro-Atlantic, to your best",7.129662990570068,courtroom,3,best
1,your,12.634740829467773,courtroom,2,your
2,to your,11.106012344360352,courtroom,2,your
1,to,11.301959037780762,courtroom,1,to
2,"Metro-Atlantic, to",9.375134468078613,courtroom,1,to
1,were,11.316572189331055,courtroom,3,were
2,who were,9.979997634887695,courtroom,3,were
4,""" ... who were",10.337905883789062,courtroom,3,were
1,...,10.762506484985352,courtroom,1,...
2,""" ...",9.744959831237793,courtroom,1,...
1,who,11.222349166870117,courtroom,2,who
2,... who,8.280022621154785,courtroom,2,who
1,don't,7.345463752746582,courtroom,1,don't
2,I don't,4.23712158203125,courtroom,1,don't
1,know,10.400792121887207,courtroom,2,know
2,don't know,5.081944465637207,courtroom,2,know
1,for,11.576336860656738,courtroom,3,for
2,know for,8.90060806274414,courtroom,3,for
4,I don't know for,1.1650747060775757,courtroom,3,for
1,be,11.872392654418945,courtroom,2,be
2,should be,9.865177154541016,courtroom,2,be
1,at,11.502521514892578,courtroom,3,at
2,be at,9.273920059204102,courtroom,3,at
4,It should be at,2.438279628753662,courtroom,3,at
1,should,10.274287223815918,courtroom,1,should
2,It should,4.193321704864502,courtroom,1,should
1,you,10.660537719726562,courtroom,1,you
2,And you,5.847406387329102,courtroom,1,you
1,your,12.634740829467773,courtroom,3,your
2,gave your,10.88066291809082,courtroom,3,your
4,And you gave your,9.384647369384766,courtroom,3,your
1,gave,8.940855979919434,courtroom,2,gave
2,you gave,5.437740802764893,courtroom,2,gave
1,the,12.734390258789062,courtroom,2,the
2,was the,9.750276565551758,courtroom,2,the
1,was,10.896289825439453,courtroom,1,was
2,One was,9.358733177185059,courtroom,1,was
1,maintenance,8.15251350402832,courtroom,3,maintenance
2,the maintenance,5.209220886230469,courtroom,3,maintenance
4,One was the maintenance,7.10894775390625,courtroom,3,maintenance
1,Island,9.100333213806152,courtroom,1,Island
2,Rhode Island,7.757541656494141,courtroom,1,Island
1,Hospital,8.212343215942383,courtroom,2,Hospital
2,Island Hospital,6.971747875213623,courtroom,2,Hospital
1,is,11.129858016967773,courtroom,3,is
2,Hospital is,8.738381385803223,courtroom,3,is
4,Rhode Island Hospital is,8.386635780334473,courtroom,3,is
1,complete,11.300891876220703,courtroom,3,complete
2,that complete,9.823941230773926,courtroom,3,complete
4,"Now, does that complete",4.32855224609375,courtroom,3,complete
1,that,10.947566986083984,courtroom,2,that
2,does that,6.767916679382324,courtroom,2,that
1,does,9.734188079833984,courtroom,1,does
2,"Now, does",6.316184997558594,courtroom,1,does
1,say,9.818024635314941,courtroom,1,say
2,couldn't say,6.540835380554199,courtroom,1,say
1,for,11.576336860656738,courtroom,2,for
2,say for,9.578156471252441,courtroom,2,for
1,a,11.316549301147461,courtroom,3,a
2,for a,10.343778610229492,courtroom,3,a
4,couldn't say for a,4.772170543670654,courtroom,3,a
1,trapezoidal,10.671051025390625,courtroom,2,trapezoidal
2,the trapezoidal,10.020185470581055,courtroom,2,trapezoidal
1,building,10.376143455505371,courtroom,3,building
2,trapezoidal building,4.980157852172852,courtroom,3,building
4,And the trapezoidal building,6.442707061767578,courtroom,3,building
1,the,12.734390258789062,courtroom,1,the
2,And the,12.006749153137207,courtroom,1,the
1,that,10.947566986083984,courtroom,3,that
2,noticed that,8.534168243408203,courtroom,3,that
4,I just noticed that,7.49334716796875,courtroom,3,that
1,just,11.214090347290039,courtroom,1,just
2,I just,6.858152866363525,courtroom,1,just
1,noticed,10.445326805114746,courtroom,2,noticed
2,just noticed,5.516704559326172,courtroom,2,noticed
1,me,10.572490692138672,courtroom,1,me
2,Let me,6.839850902557373,courtroom,1,me
1,see,10.684712409973145,courtroom,2,see
2,me see,7.570955276489258,courtroom,2,see
1,"that,",7.383519172668457,courtroom,3,"that,"
2,"see that,",8.134528160095215,courtroom,3,"that,"
4,"Let me see that,",9.205135345458984,courtroom,3,"that,"
1,"remember,",8.159923553466797,courtroom,2,"remember,"
2,"can remember,",8.419418334960938,courtroom,2,"remember,"
1,by,11.555146217346191,courtroom,3,by
2,"remember, by",7.251307964324951,courtroom,3,by
4,"I can remember, by",5.119380950927734,courtroom,3,by
1,can,10.825804710388184,courtroom,1,can
2,I can,5.415952682495117,courtroom,1,can
1,would,10.050649642944336,courtroom,1,would
2,I would,6.116856098175049,courtroom,1,would
1,think,9.863617897033691,courtroom,2,think
2,would think,6.279688835144043,courtroom,2,think
1,that's,6.693538665771484,courtroom,3,that's
2,think that's,6.933109760284424,courtroom,3,that's
4,I would think that's,6.753720760345459,courtroom,3,that's
1,then,11.280230522155762,courtroom,1,then
2,and then,10.076716423034668,courtroom,1,then
1,picked,10.75144100189209,courtroom,3,picked
2,later picked,3.6932926177978516,courtroom,3,picked
4,and then later picked,1.7605371475219727,courtroom,3,picked
1,later,10.659043312072754,courtroom,2,later
2,then later,8.275754928588867,courtroom,2,later
1,have,10.692431449890137,courtroom,2,have
2,you have,7.3626508712768555,courtroom,2,have
1,you,10.660537719726562,courtroom,1,you
2,don't you,5.188347339630127,courtroom,1,you
1,a,11.316549301147461,courtroom,3,a
2,have a,10.886540412902832,courtroom,3,a
4,don't you have a,9.947308540344238,courtroom,3,a
1,finish,10.293639183044434,courtroom,3,finish
2,just finish,6.948845863342285,courtroom,3,finish
4,Let me just finish,5.214150905609131,courtroom,3,finish
1,me,10.572490692138672,courtroom,1,me
2,Let me,6.839850902557373,courtroom,1,me
1,just,11.214090347290039,courtroom,2,just
2,me just,9.173125267028809,courtroom,2,just
1,also,10.951159477233887,courtroom,2,also
2,was also,9.025259971618652,courtroom,2,also
1,was,10.896289825439453,courtroom,1,was
2,That was,7.756771087646484,courtroom,1,was
1,the,12.734390258789062,courtroom,3,the
2,also the,11.41319751739502,courtroom,3,the
4,That was also the,7.024094581604004,courtroom,3,the
1,word,10.319897651672363,courtroom,1,word
2,The word,7.193343639373779,courtroom,1,word
1,"""Office""",8.61730670928955,courtroom,2,"""Office"""
2,"word ""Office""",9.145995140075684,courtroom,2,"""Office"""
1,appears,5.116947174072266,courtroom,3,appears
2,"""Office"" appears",4.441166877746582,courtroom,3,appears
4,"The word ""Office"" appears",6.101954460144043,courtroom,3,appears
1,that,10.947566986083984,courtroom,3,that
2,was that,8.941490173339844,courtroom,3,that
4,And what was that,8.66338062286377,courtroom,3,that
1,what,10.599081993103027,courtroom,1,what
2,And what,5.899942398071289,courtroom,1,what
1,was,10.896289825439453,courtroom,2,was
2,what was,6.962551116943359,courtroom,2,was
1,from,11.629947662353516,courtroom,3,from
2,graduated from,9.05952262878418,courtroom,3,from
4,When you graduated from,5.974050521850586,courtroom,3,from
1,graduated,8.293158531188965,courtroom,2,graduated
2,you graduated,4.167056560516357,courtroom,2,graduated
1,you,10.660537719726562,courtroom,1,you
2,When you,7.421469211578369,courtroom,1,you
1,of,12.024920463562012,courtroom,2,of
2,date of,9.091936111450195,courtroom,2,of
1,date,10.172828674316406,courtroom,1,date
2,Which date,6.959044456481934,courtroom,1,date
1,his,12.49317741394043,courtroom,3,his
2,of his,11.272171020507812,courtroom,3,his
4,Which date of his,5.84632682800293,courtroom,3,his
1,sold,10.884461402893066,courtroom,1,sold
2,were sold,5.079660892486572,courtroom,1,sold
1,to,11.301959037780762,courtroom,2,to
2,sold to,10.358336448669434,courtroom,2,to
1,state,11.180764198303223,courtroom,3,state
2,to state,5.868468761444092,courtroom,3,state
4,were sold to state,6.618408679962158,courtroom,3,state
1,the,12.734390258789062,courtroom,3,the
2,that's the,9.5038480758667,courtroom,3,the
4,I'm guessing that's the,8.515185356140137,courtroom,3,the
1,guessing,7.04457950592041,courtroom,1,guessing
2,I'm guessing,5.675169467926025,courtroom,1,guessing
1,that's,6.693538665771484,courtroom,2,that's
2,guessing that's,6.620708465576172,courtroom,2,that's
1,hexachlorophene,6.738622188568115,courtroom,2,hexachlorophene
2,time hexachlorophene,8.067374229431152,courtroom,2,hexachlorophene
1,time,10.924384117126465,courtroom,1,time
2,approximate time,6.101866245269775,courtroom,1,time
1,was,10.896289825439453,courtroom,3,was
2,hexachlorophene was,7.29473876953125,courtroom,3,was
4,approximate time hexachlorophene was,7.680728435516357,courtroom,3,was
1,it's,9.313949584960938,courtroom,2,it's
2,think it's,7.924493312835693,courtroom,2,it's
1,think,9.863617897033691,courtroom,1,think
2,I think,5.887979984283447,courtroom,1,think
1,Exhibit,7.8455915451049805,courtroom,3,Exhibit
2,it's Exhibit,3.4904887676239014,courtroom,3,Exhibit
4,I think it's Exhibit,1.7082747220993042,courtroom,3,Exhibit
1,do,10.671449661254883,courtroom,1,do
2,"Now, do",4.415030002593994,courtroom,1,do
1,you,10.660537719726562,courtroom,2,you
2,do you,5.67453145980835,courtroom,2,you
1,recall,9.789066314697266,courtroom,3,recall
2,you recall,6.171844005584717,courtroom,3,recall
4,"Now, do you recall",5.997507572174072,courtroom,3,recall
1,that,10.947566986083984,courtroom,3,that
2,give that,9.193068504333496,courtroom,3,that
4,Did you give that,7.625706195831299,courtroom,3,that
1,you,10.660537719726562,courtroom,1,you
2,Did you,6.972372531890869,courtroom,1,you
1,give,10.711256980895996,courtroom,2,give
2,you give,5.528259754180908,courtroom,2,give
1,Resources,8.718728065490723,courtroom,3,Resources
2,Natural Resources,7.5400543212890625,courtroom,3,Resources
4,Environment and Natural Resources,7.1663594245910645,courtroom,3,Resources
1,and,11.574933052062988,courtroom,1,and
2,Environment and,8.982254981994629,courtroom,1,and
1,Natural,11.80562973022461,courtroom,2,Natural
2,and Natural,9.594062805175781,courtroom,2,Natural
1,can,10.825804710388184,courtroom,1,can
2,We can,6.885356903076172,courtroom,1,can
1,argue,9.638875007629395,courtroom,2,argue
2,can argue,3.94767427444458,courtroom,2,argue
1,some,11.931933403015137,courtroom,3,some
2,argue some,9.999895095825195,courtroom,3,some
4,We can argue some,7.112253189086914,courtroom,3,some
1,a,11.316549301147461,courtroom,3,a
2,just a,9.194709777832031,courtroom,3,a
4,It was just a,9.360727310180664,courtroom,3,a
1,was,10.896289825439453,courtroom,1,was
2,It was,8.293855667114258,courtroom,1,was
1,just,11.214090347290039,courtroom,2,just
2,was just,7.816351413726807,courtroom,2,just
1,at,11.502521514892578,courtroom,1,at
2,And at,5.746187210083008,courtroom,1,at
1,that,10.947566986083984,courtroom,2,that
2,at that,9.758613586425781,courtroom,2,that
1,time,10.924384117126465,courtroom,3,time
2,that time,6.794895172119141,courtroom,3,time
4,And at that time,5.308966636657715,courtroom,3,time
1,remember,9.751459121704102,courtroom,2,remember
2,you remember,6.299363136291504,courtroom,2,remember
1,you,10.660537719726562,courtroom,1,you
2,Do you,5.721115589141846,courtroom,1,you
1,storage,10.471068382263184,courtroom,3,storage
2,remember storage,7.8561015129089355,courtroom,3,storage
4,Do you remember storage,7.754204273223877,courtroom,3,storage
1,sure,10.030720710754395,courtroom,3,sure
2,not sure,4.483172416687012,courtroom,3,sure
4,That I'm not sure,5.018956661224365,courtroom,3,sure
1,not,10.92558479309082,courtroom,2,not
2,I'm not,6.414231300354004,courtroom,2,not
1,I'm,7.25425910949707,courtroom,1,I'm
2,That I'm,7.059979438781738,courtroom,1,I'm
